UserID,total_courses,avg_rating,total_spent,diversity_score,avg_level,preferred_category,UserName,Age,Gender,Email,cluster
U00266,1,3.15,212.39,1,3.0,Digital Marketing,fstephens,25,Female,omann@hotmail.com,0
U00267,4,3.0325,906.53,3,2.25,Business,amandataylor,34,Male,colemanjennifer@outlook.com,1
U00268,1,3.6,0.0,1,2.0,Data Science,donna26,29,Female,andrewmorris@gmail.com,1
U00269,1,3.93,0.0,1,2.0,Cybersecurity,brandonharper,22,Female,laura67@yahoo.com,3
U00270,1,2.67,0.0,1,3.0,Web Development,karenpratt,23,Male,reyesmorgan@outlook.com,0
U00271,1,4.44,0.0,1,1.0,Digital Marketing,ldurham,15,Male,martinezrenee@yahoo.com,3
U00272,13,3.2284615384615383,1229.1999999999998,8,2.1538461538461537,Digital Marketing,wvasquez,25,Male,ashley40@yahoo.com,2
U00273,1,2.14,0.0,1,1.0,Digital Marketing,wattsphilip,25,Female,jessicabrown@hotmail.com,3
U00274,2,3.52,177.34,2,3.0,Business,john92,32,Female,tcole@outlook.com,0
U00275,1,2.98,0.0,1,3.0,Marketing,benjaminmendoza,28,Female,stevenroberts@gmail.com,0
U00276,1,3.74,299.57,1,1.0,Data Science,cassandrayoung,22,Female,hilljames@outlook.com,3
U00277,1,2.01,0.0,1,3.0,Marketing,oriddle,21,Male,jeremy92@hotmail.com,0
U00278,1,3.85,0.0,1,1.0,Programming,erikayoung,27,Male,cynthia53@hotmail.com,1
U00279,3,2.6833333333333336,295.02,3,3.0,Data Science,mackenzie39,24,Male,hdavis@gmail.com,0
U00280,1,3.74,299.57,1,1.0,Data Science,psnyder,15,Male,josephtammy@hotmail.com,3
U00281,1,4.11,0.0,1,2.0,Marketing,bailey28,30,Female,christopher14@yahoo.com,1
U00282,14,2.472142857142857,1034.17,9,2.4285714285714284,Business,eandrews,19,Male,jeremy00@outlook.com,2
U00283,2,2.8600000000000003,0.0,2,1.0,Digital Marketing,mryan,28,Male,xcordova@hotmail.com,1
U00284,1,4.84,342.61,1,2.0,Project Management,gallaghergregory,30,Male,emily63@hotmail.com,1
U00285,1,4.74,57.32,1,3.0,Web Development,lunabrandon,29,Female,andersonjessica@outlook.com,1
U00286,3,3.106666666666667,0.0,2,2.333333333333333,Web Development,angelaclark,24,Female,ejackson@hotmail.com,0
U00287,2,4.585,0.0,2,2.5,Design,rkennedy,21,Female,syork@hotmail.com,3
U00288,1,3.93,0.0,1,2.0,Cybersecurity,michellemartin,35,Male,brooksjeffrey@outlook.com,1
U00289,1,3.89,0.78,1,3.0,Machine Learning,christopher37,17,Female,johnsonchad@hotmail.com,0
U00290,3,4.430000000000001,57.32,3,2.0,Digital Marketing,frankalvarado,17,Female,alex83@hotmail.com,3
U00291,3,3.6966666666666663,276.37,3,2.0,Artificial Intelligence,nicholas62,16,Female,ygomez@hotmail.com,3
U00292,12,3.1333333333333333,965.62,8,1.9166666666666667,Cybersecurity,andrewbrown,33,Male,natalie44@gmail.com,2
U00293,13,2.94,1426.48,9,2.1538461538461537,Machine Learning,brian93,25,Female,reyesangela@gmail.com,2
U00294,1,4.73,0.0,1,2.0,Machine Learning,traceybrown,21,Female,john01@gmail.com,3
U00295,1,1.13,0.0,1,1.0,Machine Learning,jean02,29,Male,mark44@gmail.com,3
U00296,2,3.67,177.34,2,2.5,Digital Marketing,marshallolivia,31,Female,bassjustin@gmail.com,1
U00297,1,2.14,0.0,1,1.0,Digital Marketing,mgarrett,29,Male,dclayton@hotmail.com,1
U00298,14,3.2892857142857146,2020.42,7,2.142857142857143,Project Management,steven02,32,Male,torresjoseph@outlook.com,2
U00299,1,3.15,0.0,1,3.0,Business,vincentadam,20,Female,mgreer@hotmail.com,0
U00300,2,2.92,487.92,2,2.0,Business,anthonyhess,26,Female,meagansalas@gmail.com,1
U00301,14,3.0685714285714285,1201.4299999999998,9,1.7857142857142858,Programming,shale,26,Male,zprice@gmail.com,2
U00302,1,1.3,37.89,1,3.0,Web Development,nelsonsamantha,34,Female,vjackson@yahoo.com,0
U00303,14,3.027142857142857,1085.94,7,2.142857142857143,Machine Learning,fcollins,35,Male,benjamin32@yahoo.com,2
U00304,1,1.51,327.99,1,1.0,Project Management,lucaswilliam,35,Male,michael33@outlook.com,1
U00305,1,4.94,0.0,1,1.0,Cybersecurity,ypeters,22,Male,jacquelinegonzalez@yahoo.com,3
U00306,1,4.14,0.0,1,1.0,Finance,aaronfrazier,28,Male,jsimmons@yahoo.com,1
U00307,1,2.43,0.0,1,2.0,Programming,orichardson,33,Female,kevinrobinson@hotmail.com,1
U00308,4,3.5625,790.47,4,1.0,Artificial Intelligence,carrollwalter,26,Male,kimberly41@gmail.com,1
U00309,1,4.84,342.61,1,2.0,Project Management,gilbertjoseph,27,Male,jenny26@gmail.com,1
U00310,11,3.097272727272727,465.17,8,2.363636363636364,Data Science,davidbarrera,26,Female,aray@yahoo.com,2
U00311,1,3.15,0.0,1,3.0,Business,mandy48,18,Female,mcfarlandangela@gmail.com,0
U00312,1,3.45,0.0,1,2.0,Project Management,hallerin,30,Female,jflores@outlook.com,1
U00313,1,4.66,0.0,1,2.0,Digital Marketing,qsmith,29,Female,anngrant@gmail.com,1
U00314,3,2.9766666666666666,0.0,2,1.0,Programming,tgonzalez,19,Female,carmen64@gmail.com,3
U00315,12,3.3516666666666666,972.29,9,1.9166666666666667,Data Science,stephanie14,31,Female,desireereese@gmail.com,2
U00316,2,3.87,0.0,2,1.5,Data Science,jasonjohnston,19,Female,umatthews@gmail.com,3
U00317,3,3.813333333333333,57.32,3,2.6666666666666665,Cybersecurity,williamscaroline,19,Male,dcunningham@hotmail.com,0
U00318,1,2.69,326.02,1,2.0,Business,dudleyaimee,20,Male,brian51@yahoo.com,3
U00319,1,1.23,346.71,1,3.0,Project Management,ysmith,15,Female,josephclark@hotmail.com,0
U00320,1,1.96,285.05,1,1.0,Business,hannahromero,29,Male,rhondataylor@outlook.com,1
U00321,14,2.579285714285714,1822.94,8,1.9285714285714288,Artificial Intelligence,mhammond,28,Male,tsosa@gmail.com,2
U00322,14,3.067857142857143,626.3,7,1.6428571428571428,Web Development,idillon,23,Male,wmoore@gmail.com,2
U00323,15,3.306,948.99,8,2.2666666666666666,Business,irichard,21,Female,robertsrobyn@yahoo.com,2
U00324,1,2.88,0.0,1,1.0,Programming,wpowell,16,Male,amy68@outlook.com,3
U00325,1,3.15,0.0,1,3.0,Business,thomas96,26,Male,carollewis@outlook.com,0
U00326,1,2.2,0.0,1,1.0,Web Development,ashleyjohnson,25,Female,jacob36@yahoo.com,3
U00327,4,4.035,177.34,3,2.0,Digital Marketing,hannahmccoy,31,Female,christopherdelgado@hotmail.com,1
U00328,15,3.31,1319.89,8,1.6,Finance,glennmoore,29,Female,kathygrimes@yahoo.com,2
U00329,12,3.035833333333333,1632.4199999999998,8,1.5833333333333333,Data Science,ellisangela,20,Female,piercefrederick@gmail.com,2
U00330,14,2.775714285714286,1268.62,8,2.142857142857143,Marketing,jsherman,15,Female,paulirwin@hotmail.com,2
U00331,1,2.72,276.37,1,3.0,Design,john39,17,Male,yjohnson@outlook.com,0
U00332,1,1.81,0.0,1,3.0,Machine Learning,steinjane,25,Male,rachelsingleton@outlook.com,0
U00333,1,1.59,0.0,1,3.0,Finance,carmen47,26,Female,trose@outlook.com,0
U00334,13,2.64,887.52,9,1.8461538461538465,Artificial Intelligence,dianasanchez,24,Female,dmccarthy@hotmail.com,2
U00335,1,4.94,0.0,1,1.0,Cybersecurity,garneranthony,33,Female,teresafrank@gmail.com,1
U00336,1,3.64,0.0,1,1.0,Artificial Intelligence,milescaitlin,19,Male,starkmargaret@yahoo.com,3
U00337,1,1.73,0.0,1,2.0,Machine Learning,kimberly57,29,Female,johnnycarr@outlook.com,0
U00338,14,3.3842857142857143,832.77,8,1.7857142857142858,Data Science,brianlee,23,Female,villegasbrandon@yahoo.com,2
U00339,16,3.13625,2087.63,10,2.0625,Project Management,emmaallen,29,Male,sbeard@gmail.com,2
U00340,14,2.955,1220.42,8,2.0,Business,george01,30,Male,hillamber@yahoo.com,2
U00341,1,4.79,0.0,1,3.0,Marketing,ggonzalez,24,Male,abennett@yahoo.com,0
U00342,1,4.73,0.0,1,2.0,Machine Learning,myersmark,26,Female,richardcarpenter@hotmail.com,1
U00343,1,1.13,0.0,1,1.0,Machine Learning,adriana50,31,Male,lhayes@gmail.com,1
U00344,1,3.93,0.0,1,2.0,Cybersecurity,jennifernorris,17,Male,hornejohn@yahoo.com,3
U00345,15,3.519333333333333,1367.21,9,1.8,Programming,whiteheadjessica,16,Male,carolanderson@outlook.com,2
U00346,3,3.37,326.02,3,1.6666666666666667,Business,marymcclain,33,Female,george34@outlook.com,1
U00347,2,2.67,346.71,2,2.5,Marketing,dorothy78,32,Female,turnermarcus@gmail.com,0
U00348,1,3.74,299.57,1,1.0,Data Science,wigginsearl,30,Female,bradyjason@outlook.com,1
U00349,1,1.13,0.0,1,1.0,Machine Learning,fostermichael,28,Male,fwhite@outlook.com,3
U00350,2,3.810000000000001,89.59,2,1.5,Artificial Intelligence,fmartin,17,Male,jamiehopkins@outlook.com,3
U00351,13,2.9269230769230767,777.1,8,2.076923076923077,Cybersecurity,carlsonjason,18,Female,juan61@gmail.com,2
U00352,15,3.0853333333333333,1009.69,10,1.9333333333333331,Business,danderson,28,Male,michael93@yahoo.com,2
U00353,14,3.378571428571429,918.31,10,2.0,Digital Marketing,webbcharles,34,Female,jeffrey93@hotmail.com,2
U00354,2,4.550000000000001,0.0,1,1.5,Digital Marketing,elizabeth42,35,Male,christopheralexander@outlook.com,1
U00355,1,4.45,0.0,1,3.0,Design,johnsonfrederick,15,Female,brenda96@gmail.com,0
U00356,15,3.091333333333333,619.16,10,2.2,Artificial Intelligence,donaldjacobs,21,Female,lhull@yahoo.com,2
U00357,15,3.1853333333333333,2191.98,10,1.7333333333333334,Artificial Intelligence,ychavez,15,Female,gjohnson@yahoo.com,2
U00358,1,3.45,0.0,1,2.0,Project Management,johnmcdonald,19,Male,tylerpatterson@outlook.com,3
U00359,1,1.28,0.0,1,1.0,Programming,jeremiahshaw,29,Female,david28@outlook.com,3
U00360,1,3.6,0.0,1,2.0,Data Science,qburke,32,Male,waterskenneth@outlook.com,1
U00361,1,4.72,0.0,1,2.0,Marketing,pmoon,18,Female,cunninghamandrew@outlook.com,3
U00362,13,3.089230769230769,1113.03,8,2.230769230769231,Programming,eugene97,16,Male,felicia89@gmail.com,2
U00363,1,1.52,0.0,1,3.0,Design,haysbarbara,32,Female,kennedybryan@hotmail.com,0
U00364,1,4.68,0.0,1,1.0,Project Management,cynthiamiller,34,Male,brenda08@outlook.com,1
U00365,13,2.576923076923077,500.28,7,2.230769230769231,Marketing,bfox,30,Female,hchapman@outlook.com,2
U00366,2,3.545,0.0,2,1.5,Artificial Intelligence,gerald45,28,Male,lewisanthony@hotmail.com,1
U00367,1,2.67,0.0,1,3.0,Web Development,robert90,21,Male,tiffany36@hotmail.com,0
U00368,1,1.52,0.0,1,3.0,Design,michael12,26,Male,burchbrian@outlook.com,0
U00369,4,2.665,0.0,4,2.5,Business,beckerterry,19,Male,yoconnell@yahoo.com,0
U00370,2,3.1950000000000003,606.96,2,2.5,Business,bstevens,17,Male,huffmanchristopher@outlook.com,3
U00371,1,3.02,0.0,1,2.0,Data Science,grayandrea,17,Female,jay48@hotmail.com,3
U00372,1,3.89,0.78,1,3.0,Machine Learning,bpatrick,23,Male,jonathan64@yahoo.com,0
U00373,1,2.0,0.0,1,3.0,Business,daniel56,26,Female,valerie64@yahoo.com,0
U00374,1,3.64,0.0,1,1.0,Artificial Intelligence,hmarsh,28,Female,chelseywarren@outlook.com,1
U00375,1,2.69,326.02,1,2.0,Business,powellmatthew,34,Female,jjohnson@hotmail.com,1
U00376,1,4.51,0.0,1,1.0,Design,jeffrey59,29,Male,xbradley@hotmail.com,1
U00377,1,3.89,177.34,1,3.0,Digital Marketing,andersondonald,21,Female,anthony75@yahoo.com,0
U00378,2,3.63,0.0,2,2.5,Business,cookjoseph,21,Female,kathleen96@outlook.com,0
U00379,14,3.4035714285714285,3054.37,8,1.7857142857142858,Marketing,garciajohn,20,Male,sharonmejia@yahoo.com,2
U00380,1,3.89,0.78,1,3.0,Machine Learning,rebeccabowman,23,Female,morganstephenson@gmail.com,0
U00381,1,4.45,0.0,1,3.0,Design,richardsondanny,32,Male,emily94@yahoo.com,1
U00382,3,2.08,394.26,3,2.0,Cybersecurity,martinpayne,25,Male,christopher66@outlook.com,0
U00383,15,2.848,1668.4,10,2.066666666666667,Artificial Intelligence,michael40,29,Female,kaitlynanderson@hotmail.com,2
U00384,2,2.875,299.57,2,2.0,Data Science,joshuamiller,32,Female,michael54@gmail.com,1
U00385,1,1.73,0.0,1,2.0,Machine Learning,melissa61,20,Male,bruce80@gmail.com,3
U00386,2,4.125,299.57,2,1.0,Data Science,gary74,29,Female,cassandra26@yahoo.com,1
U00387,1,3.89,0.78,1,3.0,Machine Learning,elliottjacob,29,Female,jmiller@yahoo.com,0
U00388,1,4.84,342.61,1,2.0,Project Management,jbennett,18,Male,christina14@outlook.com,3
U00389,1,1.91,0.0,1,2.0,Cybersecurity,qhunt,27,Female,griffithebony@gmail.com,0
U00390,3,3.1266666666666665,0.0,2,1.6666666666666667,Web Development,newtonjohnny,18,Female,cooperthomas@yahoo.com,3
U00391,1,3.93,0.0,1,2.0,Cybersecurity,morrisonronald,19,Female,karenhicks@gmail.com,3
U00392,1,1.51,327.99,1,1.0,Project Management,coleamanda,19,Female,lgonzales@hotmail.com,3
U00393,1,4.94,0.0,1,1.0,Cybersecurity,ryan80,30,Male,janice29@gmail.com,1
U00394,11,2.611818181818182,38.67,7,2.0,Business,dianaeverett,30,Female,ubutler@yahoo.com,2
U00395,1,4.94,0.0,1,1.0,Cybersecurity,karenholder,22,Female,david38@hotmail.com,3
U00396,2,2.915,0.0,2,2.0,Finance,soliskaren,30,Male,carrollandrew@gmail.com,1
U00397,1,1.3,37.89,1,3.0,Web Development,padams,16,Male,whitakerbonnie@yahoo.com,0
U00398,3,3.313333333333333,117.68,3,2.0,Cybersecurity,brandon42,27,Female,qsmith@yahoo.com,1
U00399,12,3.0908333333333338,1648.36,8,2.1666666666666665,Artificial Intelligence,xgraham,31,Female,hmiller@yahoo.com,2
U00400,2,2.83,0.0,2,2.0,Machine Learning,ann81,23,Male,porterrachel@yahoo.com,3
U00401,2,2.95,0.0,2,1.5,Data Science,christina44,21,Female,beth28@gmail.com,3
U00402,2,2.13,0.0,2,3.0,Finance,mary54,23,Male,thompsonclaudia@hotmail.com,0
U00403,1,4.1,0.0,1,2.0,Finance,stevencruz,34,Female,hamiltonbrenda@outlook.com,1
U00404,14,3.105714285714286,1617.64,10,2.2142857142857144,Finance,lucerojonathan,21,Female,christy17@yahoo.com,2
U00405,2,3.035,689.3199999999999,1,2.5,Project Management,douglasholmes,24,Male,xyang@hotmail.com,0
U00406,15,2.902,1417.44,11,1.8,Data Science,miranda71,33,Male,markguerrero@gmail.com,2
U00407,15,3.303333333333333,1611.98,10,1.9333333333333331,Artificial Intelligence,zlopez,23,Male,martinezchristopher@outlook.com,2
U00408,1,3.15,0.0,1,3.0,Business,jacquelinelee,19,Female,phillipsdonna@yahoo.com,0
U00409,2,2.85,0.0,2,2.5,Finance,jenniferolson,35,Male,manuelcurtis@yahoo.com,1
U00410,1,2.67,0.0,1,3.0,Web Development,bcantu,33,Male,cheyenne28@gmail.com,0
U00411,12,3.2883333333333336,789.6700000000001,8,2.333333333333333,Marketing,robert66,17,Female,alexandra14@yahoo.com,2
U00412,4,3.3175,236.72000000000003,3,2.0,Finance,qwatkins,24,Female,wileyjoseph@gmail.com,3
U00413,2,4.335,472.28,2,1.5,Cybersecurity,sharon56,23,Male,michaelcalderon@outlook.com,3
U00414,1,2.61,0.0,1,3.0,Design,popesteven,25,Male,heatherballard@gmail.com,0
U00415,13,3.1138461538461537,804.99,7,2.0,Finance,lisaponce,31,Female,dustin99@yahoo.com,2
U00416,2,2.925,0.0,2,1.0,Data Science,simmonspatricia,17,Female,nicholasgarcia@outlook.com,3
U00417,2,2.92,0.0,2,1.0,Artificial Intelligence,erica01,32,Female,hcross@yahoo.com,1
U00418,3,2.3266666666666667,528.79,3,1.6666666666666667,Artificial Intelligence,anthonyanderson,23,Female,rnoble@hotmail.com,3
U00419,1,3.89,0.78,1,3.0,Machine Learning,willismorgan,21,Female,walkerkevin@gmail.com,0
U00420,1,1.51,327.99,1,1.0,Project Management,jennifer64,24,Female,jennifer47@hotmail.com,3
U00421,1,4.45,0.0,1,3.0,Design,karenlambert,32,Male,caleb56@gmail.com,1
U00422,3,2.8266666666666667,285.05,3,1.6666666666666667,Business,sanfordmichael,15,Female,tsantos@yahoo.com,3
U00423,12,3.0866666666666664,1601.22,6,1.8333333333333333,Artificial Intelligence,reginaberg,27,Female,bradgalloway@hotmail.com,2
U00424,11,3.1900000000000004,1213.72,7,2.090909090909091,Artificial Intelligence,kristi64,35,Male,fbarnett@yahoo.com,2
U00425,1,4.55,490.9,1,1.0,Artificial Intelligence,erik67,19,Male,michaelhernandez@outlook.com,3
U00426,4,3.675,472.28,3,1.0,Programming,xknox,21,Male,charleswilliams@yahoo.com,3
U00427,16,3.033125,1374.23,9,1.9375,Artificial Intelligence,bernardsexton,29,Female,rjenkins@yahoo.com,2
U00428,1,2.98,0.0,1,3.0,Marketing,stewartdiane,23,Male,kristylee@outlook.com,0
U00429,1,4.1,0.0,1,2.0,Finance,bmckay,23,Female,anthony19@outlook.com,3
U00430,1,3.64,487.92,1,3.0,Business,mark51,27,Male,brianmontgomery@hotmail.com,0
U00431,1,3.64,487.92,1,3.0,Business,collinsjason,15,Female,ywalker@hotmail.com,0
U00432,1,4.79,0.0,1,3.0,Marketing,umiller,31,Male,petersendarren@gmail.com,1
U00433,1,2.72,276.37,1,3.0,Design,elewis,32,Female,aaronevans@yahoo.com,0
U00434,1,3.89,177.34,1,3.0,Digital Marketing,knightjake,22,Male,wfrank@outlook.com,0
U00435,1,2.75,119.04,1,2.0,Finance,lgreene,34,Female,robertsjohnny@outlook.com,1
U00436,1,4.55,490.9,1,1.0,Artificial Intelligence,hodgeserin,20,Female,lindsay44@hotmail.com,3
U00437,3,3.6666666666666665,0.0,3,1.6666666666666667,Data Science,pricealexander,28,Male,andre59@hotmail.com,1
U00438,14,3.3907142857142856,633.26,10,2.2142857142857144,Cybersecurity,eric69,21,Male,angelagreen@gmail.com,2
U00439,1,1.52,0.0,1,3.0,Design,idiaz,31,Female,reedcourtney@yahoo.com,0
U00440,1,2.67,0.0,1,3.0,Web Development,maxwellsmith,20,Female,leonardsolis@outlook.com,0
U00441,1,1.3,37.89,1,3.0,Web Development,taylor92,19,Male,melanie66@hotmail.com,0
U00442,1,1.96,285.05,1,1.0,Business,umaldonado,21,Female,croberts@hotmail.com,3
U00443,2,4.095,978.82,2,2.0,Artificial Intelligence,desiree20,21,Female,xshelton@yahoo.com,3
U00444,13,3.770000000000001,1568.18,10,2.3846153846153846,Data Science,morrowmichael,15,Female,christopher38@outlook.com,2
U00445,1,1.96,285.05,1,1.0,Business,vlong,31,Female,micheal11@gmail.com,1
U00446,2,2.895,53.86,2,1.0,Finance,smithjack,19,Female,sandra71@yahoo.com,3
U00447,1,3.02,0.0,1,2.0,Data Science,fwebb,23,Male,ryan98@outlook.com,3
U00448,3,3.8366666666666673,0.0,2,1.6666666666666667,Cybersecurity,smithjeffrey,27,Male,wilsonjeremy@outlook.com,1
U00449,14,2.9135714285714287,1328.04,10,2.0,Data Science,brownkaren,33,Female,ambercruz@yahoo.com,2
U00450,12,3.125,1262.44,7,2.25,Business,colemanroy,20,Male,lyonsjohn@outlook.com,2
U00451,1,1.2,248.1,1,1.0,Artificial Intelligence,sabrinafoster,20,Male,erin09@outlook.com,3
U00452,3,3.706666666666667,57.32,3,3.0,Finance,williamsamy,23,Male,anthonyflynn@hotmail.com,0
U00453,1,4.55,490.9,1,1.0,Artificial Intelligence,jasmineowens,20,Male,brianpowell@gmail.com,3
U00454,4,3.4775,758.12,3,1.5,Project Management,lauralewis,28,Female,corey28@outlook.com,1
U00455,3,3.24,0.0,3,1.3333333333333333,Artificial Intelligence,angelica53,19,Male,sbutler@outlook.com,3
U00456,2,2.58,0.0,2,1.5,Data Science,bobbyfaulkner,24,Female,jpatel@gmail.com,3
U00457,2,3.045,37.89,2,3.0,Marketing,amytaylor,34,Female,vmason@outlook.com,0
U00458,4,3.0325,207.27,4,2.5,Artificial Intelligence,zle,31,Female,gordonlawrence@gmail.com,0
U00459,1,3.45,0.0,1,2.0,Project Management,andrewthomas,22,Male,efletcher@gmail.com,3
U00460,2,3.38,415.51,2,1.5,Artificial Intelligence,youngmike,24,Female,vingram@hotmail.com,3
U00461,2,4.640000000000001,490.9,2,1.5,Artificial Intelligence,kramerlogan,21,Female,wmills@hotmail.com,3
U00462,2,3.74,326.02,2,2.5,Business,lmason,30,Male,coryhernandez@hotmail.com,1
U00463,1,3.45,0.0,1,2.0,Project Management,smithryan,18,Female,johnstonbrandon@yahoo.com,3
U00464,12,2.8266666666666667,1024.06,7,1.8333333333333333,Design,blakejoseph,25,Male,rogersdakota@hotmail.com,2
U00465,1,3.89,0.78,1,3.0,Machine Learning,garrettjenny,26,Male,leoncarolyn@outlook.com,0
U00466,2,3.935,212.39,2,2.5,Digital Marketing,armstrongluis,32,Female,mackenzie76@hotmail.com,1
U00467,1,2.38,0.0,1,3.0,Cybersecurity,awalker,34,Male,kpineda@yahoo.com,0
U00468,1,4.94,0.0,1,1.0,Cybersecurity,greeneaaron,19,Female,qgarcia@gmail.com,3
U00469,2,1.9,0.0,2,2.0,Machine Learning,scott82,20,Female,justin81@gmail.com,3
U00470,1,2.68,89.59,1,2.0,Artificial Intelligence,antoniohanson,18,Female,williamschristopher@outlook.com,3
U00471,1,4.44,0.0,1,1.0,Digital Marketing,clopez,31,Female,yrodriguez@gmail.com,1
U00472,1,4.68,0.0,1,1.0,Project Management,nhicks,22,Female,nmccoy@gmail.com,3
U00473,3,3.0966666666666662,342.61,3,1.3333333333333333,Machine Learning,smithamanda,32,Female,zachary67@yahoo.com,1
U00474,1,4.74,57.32,1,3.0,Web Development,renee73,31,Male,vegarachael@outlook.com,1
U00475,3,2.4166666666666665,604.36,3,2.0,Data Science,stevenwilliams,24,Male,adamsjames@hotmail.com,3
U00476,2,2.155,276.37,2,3.0,Design,devin94,29,Female,jlutz@outlook.com,0
U00477,1,1.3,37.89,1,3.0,Web Development,jason69,19,Male,david15@outlook.com,0
U00478,2,3.2350000000000003,57.32,2,2.5,Machine Learning,john69,30,Male,jessicajones@yahoo.com,0
U00479,2,2.85,0.0,2,2.0,Cybersecurity,cunninghamaaron,33,Male,suzanne77@gmail.com,1
U00480,1,4.66,0.0,1,2.0,Digital Marketing,rnash,20,Female,leerachel@outlook.com,3
U00481,1,2.69,326.02,1,2.0,Business,bakeranna,32,Female,brandy09@yahoo.com,1
U00482,1,4.66,0.0,1,2.0,Digital Marketing,leewhite,33,Female,parksdan@gmail.com,1
U00483,1,3.64,487.92,1,3.0,Business,weberhelen,22,Male,kyle52@gmail.com,0
U00484,2,2.725,0.0,2,2.0,Data Science,wesleyfreeman,16,Male,ghicks@outlook.com,3
U00485,1,4.68,0.0,1,1.0,Project Management,garrettevans,29,Female,whitetimothy@gmail.com,1
U00486,2,4.09,0.0,2,2.0,Machine Learning,coryalvarado,21,Female,diazjamie@yahoo.com,3
U00487,2,3.335,0.0,1,1.5,Data Science,kayla77,15,Female,alvaradoronald@hotmail.com,3
U00488,2,2.68,119.04,2,2.5,Design,barbara10,20,Male,dominic07@hotmail.com,0
U00489,3,1.65,448.12,3,1.3333333333333333,Cybersecurity,aguirrejessica,18,Male,lindsey98@hotmail.com,3
U00490,1,3.15,0.0,1,3.0,Business,smithjody,33,Male,andrewmiller@gmail.com,0
U00491,1,1.35,394.26,1,2.0,Cybersecurity,brianna74,20,Male,vjackson@gmail.com,0
U00492,1,3.89,177.34,1,3.0,Digital Marketing,billy39,20,Female,smithchristine@gmail.com,0
U00493,1,3.45,0.0,1,2.0,Project Management,rioschristina,30,Male,patricia26@outlook.com,1
U00494,13,3.180769230769231,1007.0,10,2.1538461538461537,Artificial Intelligence,joel15,26,Male,iwalker@yahoo.com,2
U00495,2,3.235,285.05,2,1.0,Business,johnsonchristina,35,Female,tara89@yahoo.com,1
U00496,1,2.38,0.0,1,3.0,Cybersecurity,clarktonya,29,Female,kristine00@hotmail.com,0
U00497,3,3.053333333333333,0.0,2,1.0,Web Development,cmclean,21,Female,christyevans@outlook.com,3
U00498,3,4.073333333333333,0.0,3,2.0,Digital Marketing,sheri69,20,Female,omassey@hotmail.com,3
U00499,1,3.11,415.51,1,2.0,Artificial Intelligence,keith86,21,Male,moseschristopher@gmail.com,3
U00500,2,3.02,590.71,2,1.5,Artificial Intelligence,frederick07,16,Female,robert76@outlook.com,3
U00501,1,3.93,0.0,1,2.0,Cybersecurity,andersonkathy,26,Female,jacobglenn@gmail.com,1
U00502,2,3.87,0.78,2,2.0,Machine Learning,reynoldserin,22,Female,tiffany72@hotmail.com,3
U00503,2,4.475,0.0,2,1.0,Design,robinsonmargaret,15,Male,annette75@gmail.com,3
